"","x"
"29039",319700
"29040",547300
"29041",573600
"29042",524400
"29043",261700
"29044",958600
"29045",489600
"29046",298700
"29047",181800
"29048",197400
"29049",316800
"29050",332000
"29051",243500
"29052",354300
"29053",254900
"29054",293600
"29055",348400
"29056",303400
"29057",389900
"29058",352500
"29059",286900
"29060",246500
"29061",323500
"29062",238400
"29063",386400
"29064",266800
"29065",364900
"29066",314300
"29067",506500
"29068",274000
"29069",180500
"29070",286900
"29071",379600
"29072",234100
"29073",268700
"29074",198800
"29075",435900
"29076",267700
"29077",341700
"29078",344200
"29079",279700
"29080",709400
"29081",279500
"29082",292000
"29083",450500
"29084",641100
"29085",450800
"29086",277700
"29087",184900
"29088",227000
"29089",390500
"29090",413600
"29091",247700
"29092",203900
"29093",476200
"29094",240400
"29095",506500
"29096",399000
"29097",500100
"29098",376900
"29099",343400
"29100",411000
"29101",405100
"29102",584400
"29103",280800
"29104",863400
"29105",273200
"29106",256000
"29107",429300
"29108",860800
"29109",253100
"29110",253200
"29111",467900
"29112",397500
"29113",363100
"29114",254800
"29115",336100
"29116",291200
"29117",369200
"29118",411200
"29119",271700
"29120",482100
"29121",367000
"29122",1081200
"29123",282200
"29124",232600
"29125",319300
"29126",365100
"29127",337400
"29128",339500
"29129",207800
"29130",222700
"29131",416700
"29132",234500
"29133",315500
"29134",446100
"29135",540600
"29136",356400
"29137",446100
"29138",313400
"29139",359000
"29140",390500
"29141",417900
"29142",236800
"29143",343400
"29144",504300
"29145",291800
"29146",318300
"29147",255500
"29148",504500
"29149",202800
"29150",215500
"29151",169600
"29152",288600
"29153",321300
"29154",472900
"29155",455300
"29156",654700
"29157",232000
"29158",386000
"29159",346000
"29160",295600
"29161",285900
"29162",369500
"29163",221700
"29164",448800
"29165",339900
"29166",523100
"29167",334300
"29168",270100
"29169",413100
"29170",353200
"29171",162700
"29172",300900
"29173",203100
"29174",293000
"29175",260500
"29176",287900
"29177",390100
"29178",320500
"29179",533600
"29180",133500
"29181",516800
"29182",308100
"29183",752700
"29184",511700
"29185",249500
"29186",429700
"29187",269200
"29188",376700
"29189",397500
"29190",408800
"29191",276600
"29192",272000
"29193",621800
"29194",201000
"29195",393200
"29196",463400
"29197",303400
"29198",286900
"29199",436100
"29200",369600
"29201",451900
"29202",354000
"29203",213700
"29204",395500
"29205",472700
"29206",866200
"29207",437100
"29208",347400
"29209",582700
"29210",259100
"29211",311300
"29212",220500
"29213",420000
"29214",298100
"29215",238100
"29216",292200
"29217",193700
"29218",246700
"29219",662800
"29220",496800
"29221",595300
"29222",216500
"29223",585100
"29224",275700
"29225",580900
"29226",281000
"29227",399100
"29228",325100
"29229",420000
"29230",257800
"29231",240000
"29232",438300
"29233",519800
"29234",242500
"29235",212800
"29236",215500
"29237",594200
"29238",237700
"29239",218200
"29240",311700
"29241",284600
"29242",231700
"29243",270300
"29244",817900
"29245",291200
"29246",270700
"29247",331400
"29248",225600
"29249",437300
"29250",353000
"29251",243700
"29252",333700
"29253",269200
"29254",390200
"29255",363500
"29256",357900
"29257",222400
"29258",501600
"29259",297500
"29260",235000
"29261",366100
"29262",457100
"29263",291900
"29264",236500
"29265",883500
"29266",252200
"29267",390300
"29268",265500
"29269",743600
"29270",198300
"29271",368000
"29272",383500
"29273",512000
"29274",292400
"29275",712300
"29276",357000
"29277",334500
"29278",171000
"29279",245000
"29280",448800
"29281",394400
"29282",305300
"29283",288200
"29284",362300
"29285",446700
"29286",406500
"29287",402400
"29288",327700
"29289",216500
"29290",273500
"29291",647900
"29292",408800
"29293",278500
"29294",653900
"29295",525200
"29296",327100
"29297",260000
"29298",200000
"29299",307000
"29300",270400
"29301",326100
"29302",233600
"29303",295600
"29304",422100
"29305",219300
"29306",684500
"29307",623300
"29308",242000
"29309",391100
"29310",419400
"29311",311100
"29312",330200
"29313",273900
"29314",395500
"29315",507400
"29316",256600
"29317",553900
"29318",269000
"29319",280800
"29320",536100
"29321",254400
"29322",702300
"29323",162400
"29324",256600
"29325",373200
"29326",446000
"29327",294600
"29328",475900
"29329",984100
"29330",304700
"29331",355000
"29332",310000
"29333",320200
"29334",309200
"29335",383600
"29336",219800
"29337",257800
"29338",384700
"29339",616900
"29340",274600
"29341",223900
"29342",194500
"29343",232800
"29344",288400
"29345",378000
"29346",297900
"29347",423400
"29348",257400
"29349",354800
"29350",272500
"29351",434000
"29352",234700
"29353",307800
"29354",331800
"29355",374000
"29356",446200
"29357",318600
"29358",444200
"29359",497900
"29360",160700
"29361",512900
"29362",539900
"29363",373200
"29364",357900
"29365",284300
"29366",349000
"29367",167300
"29368",617300
"29369",728100
"29370",386200
"29371",538500
"29372",477500
"29373",463000
"29374",352100
"29375",1070900
"29376",251400
"29377",262100
"29378",289800
"29379",404500
"29380",447700
"29381",407700
"29382",463600
"29383",423300
"29384",281800
"29385",454800
"29386",378400
"29387",230800
"29388",370200
"29389",462400
"29390",271900
"29391",289800
"29392",280000
"29393",259700
"29394",245000
"29395",490600
"29396",538500
"29397",345600
"29398",231800
"29399",269400
"29400",203500
"29401",263200
"29402",699500
"29403",363400
"29404",365500
"29405",242200
"29406",336300
"29407",449200
"29408",428900
"29409",249800
"29410",229200
"29411",467100
"29412",473700
"29413",808900
"29414",417400
"29415",308700
"29416",378300
"29417",230800
"29418",282700
"29419",270000
"29420",232100
"29421",280500
"29422",394200
"29423",538500
"29424",396300
"29425",534700
"29426",555300
"29427",766600
"29428",288700
"29429",323200
"29430",312300
"29431",507300
"29432",481600
"29433",560600
"29434",246800
"29435",336600
"29436",289900
"29437",411300
"29438",548200
"29439",218200
"29440",274200
"29441",301100
"29442",313900
"29443",332700
"29444",245700
"29445",302900
"29446",404000
"29447",282300
"29448",345600
"29449",312900
"29450",334500
"29451",418500
"29452",252000
"29453",557500
"29454",511900
"29455",205700
"29456",259800
"29457",360000
"29458",439200
"29459",531900
"29460",329000
"29461",416900
"29462",691100
"29463",200800
"29464",361800
"29465",451100
"29466",353500
"29467",385000
"29468",266500
"29469",165100
"29470",431700
"29471",364000
"29472",281500
"29473",389700
"29474",615400
"29475",330200
"29476",265500
"29477",612200
"29478",437500
"29479",352200
"29480",266400
"29481",232700
"29482",291300
"29483",811700
"29484",233700
"29485",592600
"29486",272500
"29487",234100
"29488",158500
"29489",318200
"29490",265600
"29491",250000
"29492",250700
"29493",189600
"29494",375700
"29495",241100
"29496",300200
"29497",475600
"29498",460100
"29499",386800
"29500",356600
"29501",308200
"29502",280400
"29503",197800
"29504",437300
"29505",254500
"29506",367800
"29507",294700
"29508",232400
"29509",418100
"29510",169000
"29511",312800
"29512",248400
"29513",501400
"29514",164000
"29515",205200
"29516",376200
"29517",730200
"29518",369200
"29519",340300
"29520",300700
"29521",410100
"29522",364900
"29523",397000
"29524",287900
"29525",400000
"29526",352200
"29527",375100
"29528",231100
"29529",334900
"29530",254500
"29531",350000
"29532",269600
"29533",566900
"29534",275400
"29535",322200
"29536",391200
"29537",841100
"29538",274700
"29539",304000
"29540",292300
"29541",668900
"29542",159700
"29543",344200
"29544",266300
"29545",858400
"29546",579500
"29547",504300
"29548",301500
"29549",293000
"29550",222600
"29551",494900
"29552",242000
"29553",375000
"29554",352200
"29555",262700
"29556",636000
"29557",1250200
"29558",816400
"29559",189300
"29560",297100
"29561",199900
"29562",402700
"29563",284200
"29564",619000
"29565",323100
"29566",456700
"29567",243600
"29568",426600
"29569",272000
"29570",340200
"29571",465800
"29572",270700
"29573",359800
"29574",183000
"29575",503300
"29576",300100
"29577",444100
"29578",558800
"29579",415300
"29580",305000
"29581",652800
"29582",486500
"29583",452900
"29584",374800
"29585",654900
"29586",383700
"29587",247600
"29588",437500
"29589",416700
"29590",292200
"29591",568500
"29592",361700
"29593",600700
"29594",283400
"29595",771700
"29596",459300
"29597",573200
"29598",228700
"29599",508700
"29600",297700
"29601",326600
"29602",181000
"29603",253000
"29604",246500
"29605",436600
"29606",211200
"29607",680000
"29608",251400
"29609",327000
"29610",274400
"29611",313200
"29612",406600
"29613",601800
"29614",295500
"29615",330200
"29616",221300
"29617",554700
"29618",216100
"29619",310800
"29620",420400
"29621",352500
"29622",304400
"29623",293800
"29624",318900
"29625",315800
"29626",272900
"29627",255900
"29628",333500
"29629",295100
"29630",198800
"29631",678700
"29632",173900
"29633",261900
"29634",600000
"29635",275200
"29636",327700
"29637",660400
"29638",275500
"29639",301800
"29640",347400
"29641",295500
"29642",572500
"29643",461500
"29644",388200
"29645",698100
"29646",401700
"29647",284200
"29648",578100
"29649",498200
"29650",182900
"29651",188000
"29652",257300
"29653",249500
"29654",668300
"29655",257100
"29656",420000
"29657",298000
"29658",328200
"29659",311500
"29660",293800
"29661",364900
"29662",1096500
"29663",309200
"29664",213400
"29665",449700
"29666",289900
"29667",414800
"29668",324500
"29669",250200
"29670",344500
"29671",490800
"29672",238500
"29673",307500
"29674",453200
"29675",562600
"29676",190400
"29677",261000
"29678",531600
"29679",457900
"29680",476200
"29681",452400
"29682",366600
"29683",231200
"29684",392800
"29685",428600
"29686",334700
"29687",312100
"29688",536100
"29689",315000
"29690",233300
"29691",230400
"29692",398600
"29693",260800
"29694",223000
"29695",327700
"29696",311900
"29697",334700
"29698",459500
"29699",292600
"29700",597000
"29701",259800
"29702",400800
"29703",543400
"29704",654100
"29705",343100
"29706",353300
"29707",301800
"29708",397500
"29709",228400
"29710",462000
"29711",161300
"29712",366900
"29713",386100
"29714",247600
"29715",301500
"29716",351900
"29717",423700
"29718",378900
"29719",364900
"29720",254000
"29721",437300
"29722",311900
"29723",246800
"29724",278800
"29725",256700
"29726",321000
"29727",229400
"29728",237100
"29729",451600
"29730",461700
"29731",594600
"29732",434300
"29733",243100
"29734",265500
"29735",754700
"29736",1303800
"29737",350800
"29738",420700
"29739",454600
"29740",286900
"29741",870700
"29742",268300
"29743",233900
"29744",371900
"29745",227000
"29746",456700
"29747",273000
"29748",337400
"29749",312100
"29750",297300
"29751",261600
"29752",361500
"29753",288600
"29754",1483500
"29755",289600
"29756",246400
"29757",253600
"29758",1600000
"29759",219300
"29760",191000
"29761",298500
"29762",251600
"29763",222200
"29764",267800
"29765",338500
"29766",291600
"29767",168900
"29768",280300
"29769",229100
"29770",254900
"29771",354700
"29772",467100
"29773",1093900
"29774",252000
"29775",451500
"29776",256400
"29777",378000
"29778",627800
"29779",546000
"29780",355000
"29781",295500
"29782",207600
"29783",337700
"29784",376800
"29785",442300
"29786",865100
"29787",353500
"29788",331800
"29789",228800
"29790",326600
"29791",311700
"29792",471800
"29793",307600
"29794",414500
"29795",448600
"29796",282300
"29797",658700
"29798",269200
"29799",1893000
"29800",178800
"29801",301100
"29802",877200
"29803",295800
"29804",423300
"29805",608600
"29806",301500
"29807",667200
"29808",251000
"29809",231800
"29810",216500
"29811",482700
"29812",244400
"29813",333600
"29814",464500
"29815",316600
"29816",265100
"29817",387800
"29818",205500
"29819",407700
"29820",306400
"29821",307100
"29822",179800
"29823",424900
"29824",634300
"29825",408100
"29826",448800
"29827",776100
"29828",310300
"29829",854100
"29830",301500
"29831",464900
"29832",871700
"29833",440300
"29834",255000
"29835",544700
"29836",454600
"29837",250400
"29838",301600
"29839",368000
"29840",541000
"29841",585400
"29842",313400
"29843",850600
"29844",153400
"29845",195700
"29846",390500
"29847",315100
"29848",454300
"29849",523300
"29850",334800
"29851",444900
"29852",249900
"29853",314700
"29854",634800
"29855",321800
"29856",484200
"29857",338700
"29858",806100
"29859",293500
"29860",220200
"29861",353200
"29862",275200
"29863",386000
"29864",552300
"29865",335800
"29866",285000
"29867",383900
"29868",325100
"29869",292200
"29870",512100
"29871",639200
"29872",365000
"29873",500400
"29874",235100
"29875",290300
"29876",453900
"29877",252200
"29878",583500
"29879",314700
"29880",276600
"29881",657400
"29882",287000
"29883",529200
"29884",391000
"29885",369300
"29886",421100
"29887",401500
"29888",374700
"29889",260900
"29890",469700
"29891",334500
"29892",344600
"29893",295900
"29894",756000
"29895",254400
"29896",191800
"29897",354300
"29898",230800
"29899",274400
"29900",378000
"29901",282500
"29902",310000
"29903",464600
"29904",217300
"29905",255300
"29906",483100
"29907",370600
"29908",391100
"29909",275000
"29910",261700
"29911",444500
"29912",256600
"29913",338900
"29914",296800
"29915",313900
"29916",3003700
"29917",529300
"29918",308800
"29919",568600
"29920",330400
"29921",224100
"29922",266100
"29923",486800
"29924",538300
"29925",312800
"29926",624200
"29927",591300
"29928",727200
"29929",276500
"29930",517900
"29931",209200
"29932",290300
"29933",282600
"29934",419800
"29935",316800
"29936",641100
"29937",291000
"29938",326400
"29939",255500
"29940",250100
"29941",306900
"29942",248200
"29943",246100
"29944",248600
"29945",511800
"29946",394900
"29947",410500
"29948",328200
"29949",1161500
"29950",303000
"29951",502700
"29952",236800
"29953",433600
"29954",254000
"29955",497200
"29956",276800
"29957",351600
"29958",1007300
"29959",265000
"29960",283000
"29961",339300
"29962",409100
"29963",364100
"29964",376800
"29965",630200
"29966",596800
"29967",236700
"29968",351900
"29969",261200
"29970",325200
"29971",222800
"29972",254200
"29973",363500
"29974",354400
"29975",663500
"29976",395900
"29977",393700
"29978",631300
"29979",391200
"29980",224200
"29981",445800
"29982",324100
"29983",431400
"29984",351300
"29985",356700
"29986",312800
"29987",429700
"29988",231500
"29989",884900
"29990",343000
"29991",251500
"29992",379300
"29993",207500
"29994",259800
"29995",482500
"29996",460500
"29997",182700
"29998",382900
"29999",196700
"30000",344400
"30001",356700
"30002",389200
"30003",217100
"30004",635700
"30005",305400
"30006",358700
"30007",461500
"30008",379100
"30009",342400
"30010",310700
"30011",448800
"30012",277200
"30013",319500
"30014",223000
"30015",696900
"30016",252200
"30017",298500
"30018",253300
"30019",320600
"30020",326200
"30021",244200
"30022",393600
"30023",401800
"30024",793800
"30025",459100
"30026",240500
"30027",670000
"30028",263200
"30029",744300
"30030",271800
"30031",270700
"30032",290700
"30033",336200
"30034",270100
"30035",495800
"30036",230100
"30037",622400
"30038",370600
"30039",522800
"30040",405100
"30041",395900
